"PFC.MM0.ensembl_gene_id"	"PFC.MM0.kME"	"PFC.MM0.mgi_symbol"	"PFC.MM1.ensembl_gene_id"	"PFC.MM1.kME"	"PFC.MM1.mgi_symbol"	"PFC.MM2.ensembl_gene_id"	"PFC.MM2.kME"	"PFC.MM2.mgi_symbol"	"PFC.MM3.ensembl_gene_id"	"PFC.MM3.kME"	"PFC.MM3.mgi_symbol"	"PFC.MM4.ensembl_gene_id"	"PFC.MM4.kME"	"PFC.MM4.mgi_symbol"	"PFC.MM5.ensembl_gene_id"	"PFC.MM5.kME"	"PFC.MM5.mgi_symbol"	"PFC.MM6.ensembl_gene_id"	"PFC.MM6.kME"	"PFC.MM6.mgi_symbol"	"PFC.MM7.ensembl_gene_id"	"PFC.MM7.kME"	"PFC.MM7.mgi_symbol"	"PFC.MM8.ensembl_gene_id"	"PFC.MM8.kME"	"PFC.MM8.mgi_symbol"	"PFC.MM9.ensembl_gene_id"	"PFC.MM9.kME"	"PFC.MM9.mgi_symbol"	"PFC.MM10.ensembl_gene_id"	"PFC.MM10.kME"	"PFC.MM10.mgi_symbol"	"PFC.MM11.ensembl_gene_id"	"PFC.MM11.kME"	"PFC.MM11.mgi_symbol"	"PFC.MM12.ensembl_gene_id"	"PFC.MM12.kME"	"PFC.MM12.mgi_symbol"	"PFC.MM13.ensembl_gene_id"	"PFC.MM13.kME"	"PFC.MM13.mgi_symbol"	"PFC.MM14.ensembl_gene_id"	"PFC.MM14.kME"	"PFC.MM14.mgi_symbol"	"PFC.MM15.ensembl_gene_id"	"PFC.MM15.kME"	"PFC.MM15.mgi_symbol"	"PFC.MM16.ensembl_gene_id"	"PFC.MM16.kME"	"PFC.MM16.mgi_symbol"	"PFC.MM17.ensembl_gene_id"	"PFC.MM17.kME"	"PFC.MM17.mgi_symbol"	"PFC.MM18.ensembl_gene_id"	"PFC.MM18.kME"	"PFC.MM18.mgi_symbol"	"PFC.MM19.ensembl_gene_id"	"PFC.MM19.kME"	"PFC.MM19.mgi_symbol"	"PFC.MM20.ensembl_gene_id"	"PFC.MM20.kME"	"PFC.MM20.mgi_symbol"	"PFC.MM21.ensembl_gene_id"	"PFC.MM21.kME"	"PFC.MM21.mgi_symbol"	"PFC.MM22.ensembl_gene_id"	"PFC.MM22.kME"	"PFC.MM22.mgi_symbol"	"PFC.MM23.ensembl_gene_id"	"PFC.MM23.kME"	"PFC.MM23.mgi_symbol"	"PFC.MM24.ensembl_gene_id"	"PFC.MM24.kME"	"PFC.MM24.mgi_symbol"	"PFC.MM25.ensembl_gene_id"	"PFC.MM25.kME"	"PFC.MM25.mgi_symbol"	"PFC.MM26.ensembl_gene_id"	"PFC.MM26.kME"	"PFC.MM26.mgi_symbol"	"PFC.MM27.ensembl_gene_id"	"PFC.MM27.kME"	"PFC.MM27.mgi_symbol"	"PFC.MM28.ensembl_gene_id"	"PFC.MM28.kME"	"PFC.MM28.mgi_symbol"	"PFC.MM29.ensembl_gene_id"	"PFC.MM29.kME"	"PFC.MM29.mgi_symbol"	"PFC.MM30.ensembl_gene_id"	"PFC.MM30.kME"	"PFC.MM30.mgi_symbol"	"PFC.MM31.ensembl_gene_id"	"PFC.MM31.kME"	"PFC.MM31.mgi_symbol"	"PFC.MM32.ensembl_gene_id"	"PFC.MM32.kME"	"PFC.MM32.mgi_symbol"	"PFC.MM33.ensembl_gene_id"	"PFC.MM33.kME"	"PFC.MM33.mgi_symbol"	"PFC.MM34.ensembl_gene_id"	"PFC.MM34.kME"	"PFC.MM34.mgi_symbol"	"PFC.MM35.ensembl_gene_id"	"PFC.MM35.kME"	"PFC.MM35.mgi_symbol"	"PFC.MM36.ensembl_gene_id"	"PFC.MM36.kME"	"PFC.MM36.mgi_symbol"	"PFC.MM37.ensembl_gene_id"	"PFC.MM37.kME"	"PFC.MM37.mgi_symbol"	"PFC.MM38.ensembl_gene_id"	"PFC.MM38.kME"	"PFC.MM38.mgi_symbol"	"PFC.MM39.ensembl_gene_id"	"PFC.MM39.kME"	"PFC.MM39.mgi_symbol"	"PFC.MM40.ensembl_gene_id"	"PFC.MM40.kME"	"PFC.MM40.mgi_symbol"	"PFC.MM41.ensembl_gene_id"	"PFC.MM41.kME"	"PFC.MM41.mgi_symbol"	"PFC.MM42.ensembl_gene_id"	"PFC.MM42.kME"	"PFC.MM42.mgi_symbol"	"PFC.MM43.ensembl_gene_id"	"PFC.MM43.kME"	"PFC.MM43.mgi_symbol"	"PFC.MM44.ensembl_gene_id"	"PFC.MM44.kME"	"PFC.MM44.mgi_symbol"	"PFC.MM45.ensembl_gene_id"	"PFC.MM45.kME"	"PFC.MM45.mgi_symbol"	"PFC.MM46.ensembl_gene_id"	"PFC.MM46.kME"	"PFC.MM46.mgi_symbol"	"PFC.MM47.ensembl_gene_id"	"PFC.MM47.kME"	"PFC.MM47.mgi_symbol"	"PFC.MM48.ensembl_gene_id"	"PFC.MM48.kME"	"PFC.MM48.mgi_symbol"	"PFC.MM49.ensembl_gene_id"	"PFC.MM49.kME"	"PFC.MM49.mgi_symbol"	"PFC.MM50.ensembl_gene_id"	"PFC.MM50.kME"	"PFC.MM50.mgi_symbol"	"PFC.MM51.ensembl_gene_id"	"PFC.MM51.kME"	"PFC.MM51.mgi_symbol"	"PFC.MM52.ensembl_gene_id"	"PFC.MM52.kME"	"PFC.MM52.mgi_symbol"	"PFC.MM53.ensembl_gene_id"	"PFC.MM53.kME"	"PFC.MM53.mgi_symbol"	"PFC.MM54.ensembl_gene_id"	"PFC.MM54.kME"	"PFC.MM54.mgi_symbol"	"PFC.MM55.ensembl_gene_id"	"PFC.MM55.kME"	"PFC.MM55.mgi_symbol"	"PFC.MM56.ensembl_gene_id"	"PFC.MM56.kME"	"PFC.MM56.mgi_symbol"	"PFC.MM57.ensembl_gene_id"	"PFC.MM57.kME"	"PFC.MM57.mgi_symbol"	"PFC.MM58.ensembl_gene_id"	"PFC.MM58.kME"	"PFC.MM58.mgi_symbol"	"PFC.MM59.ensembl_gene_id"	"PFC.MM59.kME"	"PFC.MM59.mgi_symbol"	"PFC.MM60.ensembl_gene_id"	"PFC.MM60.kME"	"PFC.MM60.mgi_symbol"	"PFC.MM61.ensembl_gene_id"	"PFC.MM61.kME"	"PFC.MM61.mgi_symbol"	"PFC.MM62.ensembl_gene_id"	"PFC.MM62.kME"	"PFC.MM62.mgi_symbol"	"PFC.MM63.ensembl_gene_id"	"PFC.MM63.kME"	"PFC.MM63.mgi_symbol"	"PFC.MM64.ensembl_gene_id"	"PFC.MM64.kME"	"PFC.MM64.mgi_symbol"	"PFC.MM65.ensembl_gene_id"	"PFC.MM65.kME"	"PFC.MM65.mgi_symbol"	"PFC.MM66.ensembl_gene_id"	"PFC.MM66.kME"	"PFC.MM66.mgi_symbol"	"PFC.MM67.ensembl_gene_id"	"PFC.MM67.kME"	"PFC.MM67.mgi_symbol"	"PFC.MM68.ensembl_gene_id"	"PFC.MM68.kME"	"PFC.MM68.mgi_symbol"	"PFC.MM69.ensembl_gene_id"	"PFC.MM69.kME"	"PFC.MM69.mgi_symbol"	"PFC.MM70.ensembl_gene_id"	"PFC.MM70.kME"	"PFC.MM70.mgi_symbol"	"PFC.MM71.ensembl_gene_id"	"PFC.MM71.kME"	"PFC.MM71.mgi_symbol"	"PFC.MM72.ensembl_gene_id"	"PFC.MM72.kME"	"PFC.MM72.mgi_symbol"	"PFC.MM73.ensembl_gene_id"	"PFC.MM73.kME"	"PFC.MM73.mgi_symbol"	"PFC.MM74.ensembl_gene_id"	"PFC.MM74.kME"	"PFC.MM74.mgi_symbol"	"PFC.MM75.ensembl_gene_id"	"PFC.MM75.kME"	"PFC.MM75.mgi_symbol"	"PFC.MM76.ensembl_gene_id"	"PFC.MM76.kME"	"PFC.MM76.mgi_symbol"	"PFC.MM77.ensembl_gene_id"	"PFC.MM77.kME"	"PFC.MM77.mgi_symbol"	"PFC.MM78.ensembl_gene_id"	"PFC.MM78.kME"	"PFC.MM78.mgi_symbol"
"ENSMUSG00000024186"	0.71152714324316	"Rgs11"	"ENSMUSG00000002379"	0.933830124705049	"Ndufa11"	"ENSMUSG00000018476"	0.961238577705664	"Kdm6b"	"ENSMUSG00000001150"	0.916143988536536	"Mcm3ap"	"ENSMUSG00000017344"	0.894985742566237	"Vtn"	"ENSMUSG00000003623"	0.959862240604779	"Crot"	"ENSMUSG00000024431"	0.910769945290675	"Nr3c1"	"ENSMUSG00000000826"	0.897414922803842	"Dnajc5"	"ENSMUSG00000007892"	0.891448425301041	"Rplp1"	"ENSMUSG00000028763"	0.942462008197881	"Hspg2"	"ENSMUSG00000015656"	0.969039275362713	"Hspa8"	"ENSMUSG00000027016"	0.855566348246403	"Zfp385b"	"ENSMUSG00000002881"	0.871377965126029	"Nab1"	"ENSMUSG00000006019"	0.795106207318626	"Dhx34"	"ENSMUSG00000021577"	0.83338699650898	"Sdha"	"ENSMUSG00000011752"	0.862966613921601	"Pgam1"	"ENSMUSG00000006764"	0.943859109200542	"Tph2"	"ENSMUSG00000000374"	0.891417585636318	"Trappc10"	"ENSMUSG00000025153"	0.82541649611152	"Fasn"	"ENSMUSG00000018405"	0.900542062476865	"Mrm1"	"ENSMUSG00000020297"	0.865743881152927	"Nsg2"	"ENSMUSG00000020894"	0.861038579360001	"Vamp2"	"ENSMUSG00000002102"	0.874088774357514	"Psmc3"	"ENSMUSG00000064341"	0.892846577002392	"mt-Nd1"	"ENSMUSG00000022433"	0.810217900812215	"Csnk1e"	"ENSMUSG00000007564"	0.862553470340611	"Ppp2r1a"	"ENSMUSG00000006930"	0.902833330489664	"Hap1"	"ENSMUSG00000019124"	0.906484423960118	"Scrn1"	"ENSMUSG00000000214"	0.84199441660351	"Th"	"ENSMUSG00000024479"	0.910335356597195	"Mal2"	"ENSMUSG00000022969"	0.791475933915003	"Il10rb"	"ENSMUSG00000020436"	0.824816666927628	"Gabrg2"	"ENSMUSG00000002228"	0.855895187222246	"Ppm1j"	"ENSMUSG00000001288"	0.871296339414877	"Rarg"	"ENSMUSG00000019817"	0.932338847702086	"Plagl1"	"ENSMUSG00000020137"	0.841981480400236	"Thap2"	"ENSMUSG00000017781"	0.897464350805219	"Pitpna"	"ENSMUSG00000007950"	0.833116493406701	"Abhd8"	"ENSMUSG00000019461"	0.814980543612798	"Plscr3"	"ENSMUSG00000001419"	0.894602046445407	"Mef2d"	"ENSMUSG00000010608"	0.883465306853037	"Rbm25"	"ENSMUSG00000025050"	0.800054951031314	"Pcgf6"	"ENSMUSG00000021023"	0.780700572310422	"Prorp"	"ENSMUSG00000002679"	0.849369714150926	"Med6"	"ENSMUSG00000022438"	0.817842603201154	"Parvb"	"ENSMUSG00000015396"	0.804881958413568	"Cd83"	"ENSMUSG00000023192"	0.936266581173742	"Grm2"	"ENSMUSG00000017670"	0.865472798622798	"Elmo2"	"ENSMUSG00000002617"	0.83334116357715	"Zfp40"	"ENSMUSG00000009246"	0.861633499884854	"Trpm5"	"ENSMUSG00000031214"	0.796042599886942	"Ophn1"	"ENSMUSG00000003200"	0.801520710964549	"Sh3gl1"	"ENSMUSG00000020917"	0.81673112188959	"Acly"	"ENSMUSG00000118730"	0.88271066382045	"Gm25157"	"ENSMUSG00000053117"	0.916031261031197	"E330013P04Rik"	"ENSMUSG00000000766"	0.782959542869797	"Oprm1"	"ENSMUSG00000003518"	0.819578486398708	"Dusp3"	"ENSMUSG00000031637"	0.793359560472543	"Lrp2bp"	"ENSMUSG00000003269"	0.806808730566864	"Cyth2"	"ENSMUSG00000022265"	0.850525338169234	"Ank"	"ENSMUSG00000022475"	0.787500782973716	"Hdac7"	"ENSMUSG00000021340"	0.84001031988693	"Gpld1"	"ENSMUSG00000017119"	0.816027811693958	"Nbr1"	"ENSMUSG00000023176"	0.81589283167075	"Cpn2"	"ENSMUSG00000022946"	0.852641369979679	"Dop1b"	"ENSMUSG00000032330"	0.883403214196703	"Cox7a2"	"ENSMUSG00000000339"	0.822930703502123	"Rtca"	"ENSMUSG00000005883"	0.842967844108797	"Spo11"	"ENSMUSG00000001441"	0.869129594260397	"Npepps"	"ENSMUSG00000024169"	0.709719146280643	"Ift140"	"ENSMUSG00000024907"	0.724984351434333	"Gal"	"ENSMUSG00000032567"	0.792340570908184	"Aste1"	"ENSMUSG00000021211"	0.783303718970629	"Akr1c12"	"ENSMUSG00000003929"	0.79723044966323	"Zfp81"	"ENSMUSG00000005804"	0.792234673644539	"Bloc1s6"	"ENSMUSG00000004347"	0.893280541673203	"Pde1c"	"ENSMUSG00000004864"	0.912091652898196	"Mapk13"	"ENSMUSG00000014077"	0.802889666576216	"Chp1"	"ENSMUSG00000009563"	0.748122112553763	"Tor2a"
"ENSMUSG00000042784"	0.775300743965445	"Muc1"	"ENSMUSG00000014313"	0.969657731654624	"Cox6c"	"ENSMUSG00000021366"	0.94912146073932	"Hivep1"	"ENSMUSG00000020640"	0.927639283421124	"Itsn2"	"ENSMUSG00000022548"	0.945004313773997	"Apod"	"ENSMUSG00000035451"	0.973238286831008	"Foxa1"	"ENSMUSG00000037225"	0.904882131278746	"Fgf2"	"ENSMUSG00000004961"	0.891119077446774	"Syt5"	"ENSMUSG00000025290"	0.908870930758793	"Rps24"	"ENSMUSG00000029661"	0.869675844931064	"Col1a2"	"ENSMUSG00000015837"	0.902921729073996	"Sqstm1"	"ENSMUSG00000031543"	0.91572445760409	"Ank1"	"ENSMUSG00000021143"	0.862400983984033	"Pacs2"	"ENSMUSG00000032370"	0.790445484615724	"Lactb"	"ENSMUSG00000025266"	0.853788679830154	"Gnl3l"	"ENSMUSG00000020458"	0.896324943426885	"Rtn4"	"ENSMUSG00000019935"	0.870439098772798	"Slc17a8"	"ENSMUSG00000021910"	0.878697870415306	"Nisch"	"ENSMUSG00000025747"	0.872812536548587	"Tyms"	"ENSMUSG00000029373"	0.895366303779898	"Pf4"	"ENSMUSG00000021497"	0.875038328981865	"Txndc15"	"ENSMUSG00000024524"	0.894920307412273	"Gnal"	"ENSMUSG00000027406"	0.91166896580365	"Idh3b"	"ENSMUSG00000064345"	0.943406358148116	"mt-Nd2"	"ENSMUSG00000023353"	0.808008277957861	"Agap3"	"ENSMUSG00000007783"	0.883519641963087	"Cpt1c"	"ENSMUSG00000021708"	0.914014631380493	"Rasgrf2"	"ENSMUSG00000020173"	0.893968017100403	"Cobl"	"ENSMUSG00000017978"	0.830837415678931	"Cadps2"	"ENSMUSG00000025579"	0.849524163216997	"Gaa"	"ENSMUSG00000023186"	0.79281489232892	"Vwa5a"	"ENSMUSG00000020848"	0.85788098767098	"Doc2b"	"ENSMUSG00000009900"	0.85410032879569	"Wnt3a"	"ENSMUSG00000020605"	0.86849143137005	"Hs1bp3"	"ENSMUSG00000020014"	0.807859156808196	"Cfap54"	"ENSMUSG00000020988"	0.846923459310318	"L2hgdh"	"ENSMUSG00000021730"	0.884347298830227	"Hcn1"	"ENSMUSG00000024524"	0.824406560749284	"Gnal"	"ENSMUSG00000020962"	0.837857209052869	"Gtf2a1"	"ENSMUSG00000017167"	0.894965341706576	"Cntnap1"	"ENSMUSG00000017485"	0.867593016740327	"Top2b"	"ENSMUSG00000028980"	0.922868802422938	"H6pd"	"ENSMUSG00000031488"	0.79485831130023	"Rab11fip1"	"ENSMUSG00000018858"	0.846040092006847	"Mrpl58"	"ENSMUSG00000025027"	0.801897966032053	"Xpnpep1"	"ENSMUSG00000020123"	0.853244841433791	"Avpr1a"	"ENSMUSG00000025810"	0.807157199980601	"Nrp1"	"ENSMUSG00000029705"	0.917428768838357	"Cux1"	"ENSMUSG00000002996"	0.863887720202175	"Hbp1"	"ENSMUSG00000025938"	0.825799043580979	"Slco5a1"	"ENSMUSG00000032769"	0.798667416319014	"Trpa1"	"ENSMUSG00000032300"	0.788753136176278	"1700017B05Rik"	"ENSMUSG00000021193"	0.782348058653177	"Pitrm1"	"ENSMUSG00000118916"	0.968940807282401	"Gm25474"	"ENSMUSG00000108102"	0.873753695929643	"Gm44437"	"ENSMUSG00000001076"	0.783816541699189	"C1ql4"	"ENSMUSG00000013523"	0.825538202991906	"Bcas1"	"ENSMUSG00000044444"	0.800032841276783	"Pfn3"	"ENSMUSG00000016664"	0.821947144379877	"Pacsin2"	"ENSMUSG00000026185"	0.824919448674934	"Igfbp5"	"ENSMUSG00000028976"	0.76762122457647	"Slc2a5"	"ENSMUSG00000022711"	0.767288644487083	"Pmm2"	"ENSMUSG00000025060"	0.858890839194321	"Slk"	"ENSMUSG00000028972"	0.816621954196393	"Car6"	"ENSMUSG00000024862"	0.833157064388277	"Klc2"	"ENSMUSG00000035530"	0.868241819664806	"Eif1"	"ENSMUSG00000002844"	0.86173712206022	"Adprh"	"ENSMUSG00000027583"	0.77003568147838	"Zbtb46"	"ENSMUSG00000026667"	0.864991401694016	"Uhmk1"	"ENSMUSG00000028344"	0.784912570420048	"Invs"	"ENSMUSG00000031537"	0.803793100292161	"Ikbkb"	"ENSMUSG00000032688"	0.830442084414365	"Malt1"	"ENSMUSG00000025577"	0.820198434709077	"Cbx2"	"ENSMUSG00000009079"	0.797942433753774	"Ewsr1"	"ENSMUSG00000018481"	0.771704042913776	"Appbp2"	"ENSMUSG00000022799"	0.83421007310895	"Arhgap31"	"ENSMUSG00000020536"	0.856610571398034	"Llgl1"	"ENSMUSG00000028988"	0.745702558359392	"Ctnnbip1"	"ENSMUSG00000020128"	0.721827307892073	"Vps54"
"ENSMUSG00000049411"	0.719638302381405	"Tmem241"	"ENSMUSG00000018770"	0.934046972035827	"Atp5mc3"	"ENSMUSG00000021488"	0.94512653241669	"Nsd1"	"ENSMUSG00000024400"	0.925774668200098	"Wdr33"	"ENSMUSG00000024621"	0.925829506879157	"Csf1r"	"ENSMUSG00000036928"	0.970825924372467	"Stag3"	"ENSMUSG00000039621"	0.961618868931469	"Prex1"	"ENSMUSG00000008658"	0.922832911227235	"Rbfox1"	"ENSMUSG00000026087"	0.91240932296624	"Mrpl30"	"ENSMUSG00000029843"	0.922070990992119	"Slc13a4"	"ENSMUSG00000021270"	0.909082037785104	"Hsp90aa1"	"ENSMUSG00000037996"	0.908039503866934	"Slc24a2"	"ENSMUSG00000021709"	0.868109705786768	"Erbin"	"ENSMUSG00000033565"	0.853741202306714	"Rbfox2"	"ENSMUSG00000025968"	0.874072619027888	"Ndufs1"	"ENSMUSG00000025393"	0.872082095421703	"Atp5f1b"	"ENSMUSG00000020838"	0.86229013277871	"Slc6a4"	"ENSMUSG00000024969"	0.853395737270326	"Mark2"	"ENSMUSG00000036473"	0.861347513298772	"Tbc1d24"	"ENSMUSG00000034533"	0.895117812457513	"Scn10a"	"ENSMUSG00000022285"	0.860139538432828	"Ywhaz"	"ENSMUSG00000026443"	0.851464112054377	"Lrrn2"	"ENSMUSG00000027566"	0.873835057549138	"Psma7"	"ENSMUSG00000064354"	0.945581273527137	"mt-Co2"	"ENSMUSG00000031824"	0.855951963280731	"6430548M08Rik"	"ENSMUSG00000009894"	0.919005931082825	"Snap47"	"ENSMUSG00000028434"	0.869494142778108	"Epb41l4b"	"ENSMUSG00000027184"	0.879513617799281	"Caprin1"	"ENSMUSG00000020902"	0.876222675785948	"Ntn1"	"ENSMUSG00000026223"	0.844973998113624	"Itm2c"	"ENSMUSG00000025525"	0.776750434794455	"Apool"	"ENSMUSG00000024423"	0.884187851523961	"Impact"	"ENSMUSG00000021710"	0.883479603571924	"Nln"	"ENSMUSG00000024293"	0.831304189908912	"Esco1"	"ENSMUSG00000029831"	0.926934319767958	"Npvf"	"ENSMUSG00000028240"	0.822747700361233	"Cyp7a1"	"ENSMUSG00000024213"	0.858700868120859	"Nudt3"	"ENSMUSG00000026628"	0.834046854830694	"Atf3"	"ENSMUSG00000027300"	0.854699293511113	"Ubox5"	"ENSMUSG00000024420"	0.868405828102964	"Zfp521"	"ENSMUSG00000020719"	0.915441594170123	"Ddx5"	"ENSMUSG00000036304"	0.835118443649696	"Zdhhc23"	"ENSMUSG00000032246"	0.839002805386335	"Calml4"	"ENSMUSG00000020386"	0.836128546185617	"Sar1b"	"ENSMUSG00000026222"	0.770200466555482	"Sp100"	"ENSMUSG00000020844"	0.781002845200578	"Nxn"	"ENSMUSG00000031932"	0.808396866950522	"Gpr83"	"ENSMUSG00000030123"	0.802540737899977	"Plxnd1"	"ENSMUSG00000017548"	0.815671473341161	"Suz12"	"ENSMUSG00000059043"	0.789997119950977	"Or2c1"	"ENSMUSG00000034786"	0.845618517187942	"Gpsm3"	"ENSMUSG00000033295"	0.802744557061936	"Ptprf"	"ENSMUSG00000021196"	0.840810544566198	"Pfkp"	"ENSMUSG00000118941"	0.917928925586059	"Snord116l12"	"ENSMUSG00000108181"	0.830523632036106	"C030015A19Rik"	"ENSMUSG00000023330"	0.859037752099152	"Dtwd1"	"ENSMUSG00000024277"	0.813667136256461	"Mapre2"	"ENSMUSG00000064299"	0.813804859646841	"4921528I07Rik"	"ENSMUSG00000028849"	0.800352948259957	"Map7d1"	"ENSMUSG00000028926"	0.793884879780467	"Cdk14"	"ENSMUSG00000032596"	0.744890388093	"Uba7"	"ENSMUSG00000071424"	0.805747918977759	"Grid2"	"ENSMUSG00000032733"	0.814638652698226	"Snx33"	"ENSMUSG00000083932"	0.875713196304211	"Atp5k-ps3"	"ENSMUSG00000025189"	0.84485333888492	"Cnnm1"	"ENSMUSG00000035674"	0.914337261361762	"Ndufa3"	"ENSMUSG00000024527"	0.812351706260943	"Afg3l2"	"ENSMUSG00000044338"	0.771099587250403	"Aplnr"	"ENSMUSG00000046032"	0.831957373182968	"Snx12"	"ENSMUSG00000029763"	0.736678399801595	"Exoc4"	"ENSMUSG00000032513"	0.735926357278399	"Gorasp1"	"ENSMUSG00000067780"	0.772145374049945	"Pi15"	"ENSMUSG00000030346"	0.889848077721542	"Rad51ap1"	"ENSMUSG00000033029"	0.879171976105942	"1700088E04Rik"	"ENSMUSG00000024095"	0.876610224540317	"Hnrnpll"	"ENSMUSG00000027007"	0.857470290679961	"Itprid2"	"ENSMUSG00000026668"	0.86177352757271	"Ucma"	"ENSMUSG00000029613"	0.769613800209775	"Eif2ak1"	"ENSMUSG00000025044"	0.714804770928597	"Msr1"
"ENSMUSG00000069094"	0.720370157163569	"Pde7a"	"ENSMUSG00000021290"	0.940688819183213	"Atp5mj"	"ENSMUSG00000029238"	0.963825521321168	"Clock"	"ENSMUSG00000025255"	0.956377289477442	"Zfhx4"	"ENSMUSG00000026003"	0.894254051999041	"Acadl"	"ENSMUSG00000038780"	0.980485204238341	"Smurf1"	"ENSMUSG00000045493"	0.915264737062799	"Bhlhe23"	"ENSMUSG00000022454"	0.887420641986465	"Nell2"	"ENSMUSG00000038412"	0.912076828770469	"Higd1a"	"ENSMUSG00000032010"	0.884336159006966	"Usp2"	"ENSMUSG00000028484"	0.887510302611498	"Psip1"	"ENSMUSG00000055333"	0.883671489771323	"Fat2"	"ENSMUSG00000021972"	0.860413187347741	"Hmbox1"	"ENSMUSG00000037275"	0.789119022907729	"Gemin5"	"ENSMUSG00000029250"	0.836721885975314	"Polr2b"	"ENSMUSG00000026833"	0.870905790422923	"Olfm1"	"ENSMUSG00000021814"	0.859754191598829	"Anxa7"	"ENSMUSG00000025583"	0.852854801305951	"Rptor"	"ENSMUSG00000039218"	0.837218206010584	"Srrm2"	"ENSMUSG00000039145"	0.898242427156619	"Camk1d"	"ENSMUSG00000026123"	0.861697156940617	"Plekhb2"	"ENSMUSG00000039347"	0.88513061149092	"Atp6v0e2"	"ENSMUSG00000031007"	0.915089956984662	"Atp6ap2"	"ENSMUSG00000064357"	0.97775069855861	"mt-Atp6"	"ENSMUSG00000032555"	0.853600990663788	"Topbp1"	"ENSMUSG00000017288"	0.87745012201888	"Vps53"	"ENSMUSG00000033009"	0.918086681613286	"Ogfod1"	"ENSMUSG00000029405"	0.912042862992715	"G3bp2"	"ENSMUSG00000021609"	0.853910260804752	"Slc6a3"	"ENSMUSG00000026347"	0.852777322754699	"Tmem163"	"ENSMUSG00000029595"	0.778763882491933	"Lhx5"	"ENSMUSG00000027905"	0.839114693194242	"Ddx20"	"ENSMUSG00000021840"	0.898278924291185	"Mapk1ip1l"	"ENSMUSG00000030604"	0.856050135195094	"Zfp626"	"ENSMUSG00000030744"	0.831109898755876	"Rps3"	"ENSMUSG00000031608"	0.818909923221241	"Galnt7"	"ENSMUSG00000026452"	0.905251846111988	"Syt2"	"ENSMUSG00000028454"	0.826624045494731	"Pigo"	"ENSMUSG00000033964"	0.848756090490441	"Zbtb41"	"ENSMUSG00000024858"	0.892802145494647	"Grk2"	"ENSMUSG00000024740"	0.874939654670113	"Ddb1"	"ENSMUSG00000038119"	0.842610623555798	"Cdon"	"ENSMUSG00000034205"	0.783259180229982	"Loxl2"	"ENSMUSG00000020462"	0.779477689902106	"Cfap36"	"ENSMUSG00000026632"	0.81009962121662	"Tatdn3"	"ENSMUSG00000021680"	0.848085182765275	"Crhbp"	"ENSMUSG00000032503"	0.841038040399726	"Arpp21"	"ENSMUSG00000039037"	0.801287848095887	"St6galnac5"	"ENSMUSG00000022064"	0.826071666225852	"Pibf1"	"ENSMUSG00000068314"	0.82083107060241	"Gm6899"	"ENSMUSG00000037014"	0.751815794220097	"Sstr4"	"ENSMUSG00000034040"	0.798075719258948	"Galnt17"	"ENSMUSG00000024228"	0.803499425458342	"Nudt12"	"ENSMUSG00000118997"	0.967345318362375	"Gm23767"	"ENSMUSG00000111521"	0.817361446003064	"Gm48529"	"ENSMUSG00000037101"	0.844699871285484	"Ttc29"	"ENSMUSG00000024387"	0.80887759617998	"Csnk2b"	"ENSMUSG00000085022"	0.854494687161154	"Gm5860"	"ENSMUSG00000034452"	0.820243380211154	"Slc24a1"	"ENSMUSG00000037353"	0.82300663495574	"Letmd1"	"ENSMUSG00000033396"	0.764581205024321	"Spg11"	"ENSMUSG00000090891"	0.765669884357653	"D6Ertd527e"	"ENSMUSG00000033228"	0.862295754750239	"Scaf11"	"ENSMUSG00000086141"	0.805696270827268	"9030622O22Rik"	"ENSMUSG00000026764"	0.89269616356434	"Kif5c"	"ENSMUSG00000040952"	0.877605186180569	"Rps19"	"ENSMUSG00000030683"	0.827653566090478	"Sez6l2"	"ENSMUSG00000057461"	0.796738855233409	"Or52s1b"	"ENSMUSG00000078880"	0.924504486736213	"Gm14308"	"ENSMUSG00000037366"	0.732555158781686	"Pafah2"	"ENSMUSG00000033342"	0.786918917826699	"Plppr5"	"ENSMUSG00000072969"	0.778273448110726	"Armcx5"	"ENSMUSG00000036977"	0.828118322113055	"Anapc10"	"ENSMUSG00000052331"	0.8041795798353	"Ankrd44"	"ENSMUSG00000028398"	0.827425870784751	"Dmac1"	"ENSMUSG00000027709"	0.823152788373456	"Mccc1"	"ENSMUSG00000027339"	0.852260449588484	"Rassf2"	"ENSMUSG00000059316"	0.757845194765846	"Slc27a4"	"ENSMUSG00000027748"	0.730144460475901	"Trpc4"
